Name,Super,Abstract,Persistent,Final,Deprecated,Hidden,SqlTable,System,Ensemble
%CPT.JS.Generate.Gen.BlockStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.BreakStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.CallExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.DoWhileStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.EmptyStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.ExpressionList,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.ExpressionStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.FieldIdentifier,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.ForInStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.ForStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.Identifier,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.Function,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.IfStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.Literal,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.LogicalExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.MemberExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.Missing,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.NewExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.ObjectExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.Procedure,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.Property,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.ReturnStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.StatementList,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.SwitchCase,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.SwitchStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.ThisExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.UnaryExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.UpdateExpression,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.VariableDeclaration,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.Gen.VariableDeclarator,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.GenCF.Analyse,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.GenCF.CodeEnvironment,,TRUE,,,,TRUE,,,
%CPT.JS.Generate.Gen.WhileStatement,%CPT.JS.Generate.Gen.Abstract,,,,,TRUE,,,
%CPT.JS.Generate.GenCF.Dispatcher,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.GenCF.CodeWriter,%CPT.JS.Generate.CodeWriter,,,,,TRUE,,,
%CPT.JS.Generate.GenCF.Main,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.LoadHints,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.GenCF.ScopeInfo,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.Optimize.Scan,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.Scope,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.Symbol,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.SymbolReference,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.TempVar,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Generate.TraceScanTree,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Node.Abstract,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Node.Compose,%CPT.JS.Node.Abstract,,,,,TRUE,,,
%CPT.JS.Node.CPT,%CPT.JS.Node.Abstract,,,,,TRUE,,,
%CPT.JS.Node.Tracing,%CPT.JS.Node.Abstract,,,,,TRUE,,,
%CPT.JS.OperatorNames,,TRUE,,,,TRUE,,,
%CPT.JS.NodeJS,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Pig.COSFormatter,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Pig.Core,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Pig.NewCore,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Pig.NewNewCore,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Array,%CPT.JS.Runtime.ObjectBase,,,,,TRUE,,,
%CPT.JS.Runtime.Bridge,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Builtin.CacheObject,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Builtin.ClassObject,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Builtin.Console,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Builtin.Null,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.COS,,TRUE,,,,TRUE,,,
%CPT.JS.Runtime.Builtin.Undefined,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Class.Array,%CPT.JS.Runtime.ObjectBase,,,,,TRUE,,,
%CPT.JS.Runtime.Class.Function,%CPT.JS.Runtime.ObjectBase,,,,,TRUE,,,
%CPT.JS.Runtime.Class.Object,%CPT.JS.Runtime.ObjectBase,,,,,TRUE,,,
%CPT.JS.Runtime.Debug.LocalFrame,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Dictionary,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Env,%CPT.JS.Runtime.Dictionary,,,,,TRUE,,,
%CPT.JS.Runtime.GlobalObject,%CPT.JS.Runtime.Dictionary,,,,,TRUE,,,
%CPT.JS.Runtime.Function,%Library.RegisteredObject~%CPT.JS.Runtime.Env~%CPT.JS.Runtime.ObjectBase,,,,,TRUE,,,
%CPT.JS.Runtime.Object,%CPT.JS.Runtime.ObjectBase,,,,,TRUE,,,
%CPT.JS.Runtime.Primitive,,TRUE,,,,TRUE,,,
%CPT.JS.Runtime.ObjectBase,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Regex,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.Runtime.Shell,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.JS.TracingEnumeratee,%ZEN.proxyObjectEnumeratee,,,,,,,,
%CPT.JS.Runtime.ToStringEnumeratee,%ZEN.proxyObjectEnumeratee,,,,,TRUE,,,
%CPT.JSCallout,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.LineBufferedStream,%Library.RegisteredObject,,,TRUE,,TRUE,,,
%CPT.MakeDefsInclude,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Measure,%Library.RegisteredObject,,,,,,,,
%CPT.OSQLCallout,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Piecer,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Refactor.LockClass,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Refactor.ExtractMethod,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Refactor.Utilities,,TRUE,,,,TRUE,,,
%CPT.Regen.Impl,,TRUE,,,,TRUE,,,
%CPT.Regen.ImplCOS,,TRUE,,,,TRUE,,,
%CPT.Refactor.TrackVar,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Regen.RegenerateGloss,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Regen.ImplCOSHPT,,TRUE,,,,TRUE,,,
%CPT.Regen.RegenerateOutput,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Regen.RegenerateSource,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Regen.Stack,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Regen.State,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Shell.AbstractCommand,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.SQLCallout,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Shell.AbstractShell,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Shell.StandardShell,%CPT.Shell.AbstractShell,,,,,TRUE,,,
%CPT.TimeScope,%Library.RegisteredObject,,,,,,,,
%CPT.Tree.CompareLines,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Tree.Editor,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Tree.EnumNodes,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Tree.Extents,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Tree.Fragment,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Tree.Pair,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Tree.Path,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Tree.SimpleDigraph,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Util.StudioDocWriter,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Util.StreamTracker,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Util.TreeDiff,,TRUE,,,,TRUE,,,
%CPT.Warp.Element,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.Fragment,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.Instrument,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.Main,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.Parser,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.Path,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.PathMatch,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.PathMatchElement,%Library.RegisteredObject,,,,,TRUE,,,
%CPT.Warp.PathMatches,%Library.RegisteredObject,,,,,,,,
%CSP.AbstractAtom,%Library.RegisteredObject,TRUE,,,,,,,
%CSP.Apps,%Library.RegisteredObject,,,,,,,,
%CSP.BasicPageSection,%CSP.PageSection,,,,,,,,
%CSP.Broker,%CSP.Page,TRUE,,,,,,,
%CSP.BinaryStream,%Library.GlobalBinaryStream~%CSP.Stream,,,,,,,,
%CSP.CompilerContext,%Library.RegisteredObject,,,,,,,,
%CSP.CharacterStream,%Library.GlobalCharacterStream~%CSP.Stream,,,,,,,,
%CSP.Daemon,,,,,,,,,
%CSP.Documatic,%CSP.Page,,,,,,,,
%CSP.Documatic.CubeInfo,%CSP.Documatic,,,,,,,,
%CSP.Documatic.PrintClass,%CSP.Documatic,,,,,,,,
%CSP.Document,%CSP.Rule,,,,,,,,
%CSP.DwxUtils,,TRUE,,,,,,,
%CSP.DwxQuery,%Library.RegisteredObject,,,,,,,,
%CSP.Endpoint,%Library.RegisteredObject,,,,,,,,
%CSP.Element,%CSP.Rule,,,,,,,,
%CSP.Error,%CSP.ErrorLog,,,,,,,,
%CSP.ErrorLog,%CSP.Page,,,,,,,,
%CSP.HTMLEscape,%Library.RegisteredObject,,,,,,,,
%CSP.LogError,%CSP.Error,,,,,,,,
%CSP.Login,%CSP.Page,,,,,,,,
%CSP.MVBasicPageSection,%CSP.PageSection,,,,,,,,
%CSP.Mgr.GatewayInformation,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,
%CSP.MatchLanguage,%CSP.Rule,,,,,,,,
%CSP.Mgr.GatewayMgr,,TRUE,,,,,,,
%CSP.Mgr.GatewayRegistry,,TRUE,,,,,,,
%CSP.Mgr.GatewayRegistryImpl,%Library.RegisteredObject~%CSP.Mgr.GatewayRegistry,,,TRUE,,TRUE,,,
%CSP.Mgr.GatewayMgrImpl,%Library.RegisteredObject~%CSP.Mgr.GatewayMgr,,,TRUE,,TRUE,,,
%CSP.Mgr.GatewaySystemStatus,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,
%CSP.Mgr.Helper.AlternativeServer,%Library.SerialObject~%XML.Adaptor,,,,,,,,
%CSP.Mgr.Helper.ApplicationPath,%Library.SerialObject~%XML.Adaptor,,,,,,,,
%CSP.Mgr.Helper.CachedForms,%Library.SerialObject~%XML.Adaptor,,,,,,,,
%CSP.Mgr.Helper.CacheServer,%Library.SerialObject~%XML.Adaptor,,,,,,,,
%CSP.Mgr.Helper.Form,%Library.SerialObject~%XML.Adaptor,,,,,,,,
%CSP.Mgr.Helper.Connection,%Library.SerialObject~%XML.Adaptor,,,,,,,,
%CSP.Monitor.Client.GetMatrix,%SOAP.ProxyDescriptor,,,,,,,,
%CSP.Monitor.Client.MessageSearch,%SOAP.ProxyDescriptor,,,,,,,,
%CSP.Monitor.Client.ResendDuplicatedMessage,%SOAP.ProxyDescriptor,,,,,,,,
%CSP.Monitor.Matrix,%Library.RegisteredObject~%XML.Adaptor,,,,,,,,
%CSP.Monitor.Client,%SOAP.WebClient,,,,,,,,
%CSP.Monitor.Server.GetMatrix,%SOAP.MsgDescriptor,,,,,,,,
%CSP.Monitor.Server.MessageSearch,%SOAP.MsgDescriptor,,,,,,,,
%CSP.Monitor.Server.ResendDuplicatedMessage,%SOAP.MsgDescriptor,,,,,,,,
%CSP.Monitor.Server,%SOAP.WebService,,,,,,,,
%CSP.Page,%Library.Base,TRUE,,,,,,,
%CSP.PageBuilder,%Library.RegisteredObject,,,,,,,,
%CSP.PageLookup,%CSP.Page,,,,,,,,
%CSP.PageSection,%Library.RegisteredObject,,,,,,,,
%CSP.Portal.AbstractPortalModel,,TRUE,,,,,,,
%CSP.PasswordChange,%CSP.Login,,,,,,,,
%CSP.Portal.Application,%ZEN.Portal.Application,,,,,,,,
%CSP.Portal.ResourceDialog,%CSP.Portal.standardDialog,,,,,,,,
%CSP.Portal.Home,%ZEN.Portal.standardPage,,,,,,,,
%CSP.Portal.SourceControl.Base,%CSP.Portal.SourceControl.Util,TRUE,,,,,,,
%CSP.Portal.SourceControl.Dialog.ServerOutput,%ZEN.Dialog.standardDialog,,,,,,,,
%CSP.Portal.SourceControl.Dialog.Manager,%CSP.Portal.Template,,,,,,,,
%CSP.Portal.SourceControl.Util,,TRUE,,,,,,,
%CSP.Portal.SourceControl.IO,%Library.RegisteredObject,,,,,,,,
%CSP.Portal.Utils,%Library.RegisteredObject,TRUE,,,,,,,
%CSP.Portal.Template,%ZEN.Portal.standardPage~%ZEN.Portal.Utils,TRUE,,,,,,,
%CSP.Portal.standardDialog,%ZEN.Dialog.standardDialog,TRUE,,,,,,,
%CSP.REST,%CSP.Login,,,,,,,,
%CSP.Response,%Library.RegisteredObject,,,,,,,,
%CSP.Request,%Library.RegisteredObject,,,,,,,,
%CSP.Rule,%CSP.AbstractAtom,,,,,,,,
%CSP.RuleAction,%CSP.RuleElement,,,,,,,,
%CSP.Routine,%Library.FileCharacterStream,,,,,,,,
%CSP.RuleAttribute,%CSP.RuleElement,,,,,,,,
%CSP.RuleBlock,%CSP.Rule,,,,,,,,
%CSP.RuleCache,%CSP.RuleElement,,,,,,,,
%CSP.RuleChildren,%CSP.RuleElement,,,,,,,,
%CSP.RuleClass,%CSP.RuleElement,,,,,,,,
%CSP.RuleDefault,%CSP.RuleElement,,,,,,,,
%CSP.RuleDoc,%CSP.Page,,,,,,,,
%CSP.RuleDescription,%CSP.RuleElement,,,,,,,,
%CSP.RuleDocument,%CSP.Document,,,,,,,,
%CSP.RuleElement,%CSP.Rule,,,,,,,,
%CSP.RuleMgr,%Library.RegisteredObject,,,,,,,,
%CSP.RuleEnd,%CSP.RuleElement,,,,,,,,
%CSP.RuleProperty,%CSP.RuleElement,,,,,,,,
%CSP.RuleRule,%CSP.Document,,,,,,,,
%CSP.RuleSection,%CSP.RuleElement,,,,,,,,
%CSP.RuleStart,%CSP.RuleElement,,,,,,,,
%CSP.RuleText,%CSP.TextAtom,,,,,,,,
%CSP.ScriptElement,%CSP.Element,,,,,,,,
%CSP.SessionEvents,%Library.RegisteredObject,TRUE,,,,,,,
%CSP.Stream,,TRUE,,,,,,,
%CSP.StreamServer,%CSP.Page,,,,,,,,
%CSP.StudioTemplateError,%CSP.StudioTemplateInsert~%CSP.Error,,,,,,,,
%CSP.StudioTemplateEvent,%CSP.SessionEvents,,,,,,,,
%CSP.StudioTemplateInsert,%CSP.StudioTemplateSuper,TRUE,,,,,,,
%CSP.StudioTemplateMgr,,,,,,,,,
%CSP.StudioTemplateSuper,%CSP.Page,,,,,,,,
%CSP.Session,%Library.Persistent,,TRUE,,,,%CSP.Session,,
%CSP.TagCache,%CSP.TagMethod,,,,,,,,
%CSP.TagCacheServer,%CSP.TagCache,,,,,,,,
%CSP.TagLanguage,%CSP.Rule,,,,,,,,
%CSP.TagMethod,%CSP.Rule,,,,,,,,
%CSP.TagMoveToEnd,%CSP.Rule,,,,,,,,
%CSP.TagSection,%CSP.Element,,,,,,,,
%CSP.TextAtom,%CSP.AbstractAtom,,,,,,,,
%CSP.TokenStream,%Library.RegisteredObject,,,,,,,,
%CSP.UI.Component.ApplicationRoles,%CSP.UI.Component.abstractRoleTab,,,,,,,,
%CSP.UI.Component.RoleMemberTab,%ZEN.Component.component~%CSP.UI.Component.SelectBoxUtils,,,,,,,,
%CSP.UI.Component.SMPDynaTree,%ZEN.Component.dynaTree,,,,,,,,
%CSP.UI.Component.SMPFinderPane,%ZEN.ComponentEx.finderPane,,,,,,,,
%CSP.UI.Component.SQLPrivileges,%ZEN.Component.component~%CSP.UI.Component.SelectBoxUtils,,,,,,,,
%CSP.UI.Component.SelectBoxUtils,,TRUE,,,,,,,
%CSP.UI.Component.SQLTables,%ZEN.Component.component~%CSP.UI.Component.SelectBoxUtils,,,,,,,,
%CSP.UI.Component.UserRoles,%CSP.UI.Component.abstractRoleTab,,,,,,,,
%CSP.UI.Component.abstractRoleTab,%ZEN.Component.component~%CSP.UI.Component.SelectBoxUtils,,,,,,,,
%CSP.UI.Component.certificateViewer,%ZEN.Component.component,,,,,,,,
%CSP.UI.Component.tableNavBar,%ZEN.Component.tableNavigatorBar,,,,,,,,
%CSP.UI.HelpChecker,%CSP.Page,,,,,TRUE,,,
%CSP.UI.Portal.API,,TRUE,,,,,,,
%CSP.UI.Component.remoteDatabaseSelect,%ZEN.Component.dataCombo,,,,,,,,
%CSP.UI.Portal.Application,%CSP.Portal.Application,,,,,,,,
%CSP.UI.Portal.About,%CSP.UI.Portal.Template,,,,,,,,
%CSP.UI.Portal.Applications.Client,%CSP.UI.Portal.Applications.EditTemplate,,,,,,,,
%CSP.UI.Portal.Applications.ClientList,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav~%CSP.UI.Portal.Applications.Utils,,,,,,,,
%CSP.UI.Portal.Applications.DocDB,%CSP.UI.Portal.Template,,,,,,,,
%CSP.UI.Portal.Applications.DocDBList,%CSP.UI.Portal.Audit.EventsTemplate,,,,,,,,
%CSP.UI.Portal.Applications.EditTemplate,%CSP.UI.Portal.Template,TRUE,,,,,,,
%CSP.UI.Portal.Applications.PrivRoutine,%CSP.UI.Portal.Applications.EditTemplate,,,,,,,,
%CSP.UI.Portal.Applications.Utils,,TRUE,,,,,,,
%CSP.UI.Portal.Applications.PrivRoutineList,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav~%CSP.UI.Portal.Applications.Utils,,,,,,,,
%CSP.UI.Portal.Applications.Web,%CSP.UI.Portal.Applications.EditTemplate,,,,,,,,
%CSP.UI.Portal.Applications.WebList,%CSP.UI.Portal.Utils~%CSP.UI.Portal.Applications.Utils,,,,,,,,
%CSP.UI.Portal.Audit.ActionTemplate,%CSP.UI.Portal.Template,TRUE,,,,,,,
%CSP.UI.Portal.Audit.CopyLog,%CSP.UI.Portal.Audit.ActionTemplate,,,,,,,,
%CSP.UI.Portal.Audit.Detail,%CSP.Portal.standardDialog,,,,,,,,
%CSP.UI.Portal.Audit.EventsTemplate,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav,TRUE,,,,,,,
%CSP.UI.Portal.Audit.ExportLog,%CSP.UI.Portal.Audit.ActionTemplate,,,,,,,,
%CSP.UI.Portal.Audit.PurgeLog,%CSP.UI.Portal.Audit.ActionTemplate,,,,,,,,
%CSP.UI.Portal.Audit.SystemEvents,%CSP.UI.Portal.Audit.EventsTemplate,,,,,,,,
%CSP.UI.Portal.Audit.UserEvent,%CSP.UI.Portal.Template,,,,,,,,
%CSP.UI.Portal.Audit.UserEvents,%CSP.UI.Portal.Audit.EventsTemplate,,,,,,,,
%CSP.UI.Portal.Audit.View,%CSP.UI.Template.List,,,,,,,,
%CSP.UI.Portal.Authentication,%CSP.UI.Portal.Template,,,,,,,,
%CSP.UI.Portal.Background.Dialog.DatabaseCompact,%CSP.Portal.standardDialog~%CSP.UI.Portal.Background.Utils,,,,,,,,
%CSP.UI.Portal.Background.Dialog.DatabaseDefragment,%CSP.Portal.standardDialog~%CSP.UI.Portal.Background.Utils,,,,,,,,
%CSP.UI.Portal.Background.Dialog.DatabaseTruncate,%CSP.Portal.standardDialog~%CSP.UI.Portal.Background.Utils,,,,,,,,
%CSP.UI.Portal.Background.TaskInfoOutput,%CSP.Page,,,,,,,,
%CSP.UI.Portal.Background.Utils,,TRUE,,,,,,,
%CSP.UI.Portal.Background.Dialog.TaskInfo,%CSP.UI.Portal.Dialog.WizardTemplate~%ZEN.Portal.Utils~%CSP.UI.Portal.Background.Utils,,,,,,,,
%CSP.UI.Portal.BackgroundTaskError,%CSP.UI.Portal.Utils,,,,,,,,
%CSP.UI.Portal.BackgroundTaskErrorPopup,%CSP.UI.Portal.BackgroundTaskError,,,,,,,,
%CSP.UI.Portal.BackgroundTaskList,%CSP.UI.Portal.Utils,,,,,,,,
%CSP.UI.Portal.BackgroundTasks,%ZEN.Component.page~%ZEN.Portal.abstractRefreshable,,,,,,,,
%CSP.UI.Portal.BackgroundTaskListPopup,%CSP.UI.Portal.BackgroundTaskList,,,,,,,,
%CSP.UI.Portal.CSPSessions,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav,,,,,,,,
%CSP.UI.Portal.Config.Advanced,,TRUE,,,,,,,
%CSP.UI.Portal.Config.AdvancedEdit,,TRUE,,,,,,,
%CSP.UI.Portal.Config.AdvancedList,,TRUE,,,,,,,
%CSP.UI.Portal.ClassList,%CSP.UI.Template.List,,,,,,,,
%CSP.UI.Portal.Config.AdvancedTable,%CSP.UI.Portal.Template,TRUE,,,,,,,
%CSP.UI.Portal.Config.Cluster,%CSP.UI.Portal.Template~%CSP.UI.Portal.Config.Advanced,,,,,,,,
%CSP.UI.Portal.Config.Compatibility,%CSP.UI.Portal.Config.AdvancedTable,,,,,,,,
%CSP.UI.Portal.Config.Device,%CSP.UI.Portal.Template~%CSP.UI.Portal.Config.AdvancedEdit,,,,,,,,
%CSP.UI.Portal.Config.IO,%CSP.UI.Portal.Template~%CSP.UI.Portal.Config.Advanced,,,,,,,,
%CSP.UI.Portal.Config.Devices,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav~%CSP.UI.Portal.Config.AdvancedList,,,,,,,,
%CSP.UI.Portal.Config.MagTape,%CSP.UI.Portal.Template~%CSP.UI.Portal.Config.AdvancedEdit,,,,,,,,
%CSP.UI.Portal.Config.MagTapes,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav~%CSP.UI.Portal.Config.AdvancedList,,,,,,,,
%CSP.UI.Portal.Config.Memory,%CSP.UI.Portal.Config.AdvancedTable,,,,,,,,
%CSP.UI.Portal.Config.SQLDataType,%CSP.UI.Portal.Template~%CSP.UI.Portal.Config.AdvancedEdit,,,,,,,,
%CSP.UI.Portal.Config.SQLDataTypes,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav~%CSP.UI.Portal.Config.AdvancedList,,,,,,,,
%CSP.UI.Portal.Config.Startup,%CSP.UI.Portal.Config.AdvancedTable,,,,,,,,
%CSP.UI.Portal.Config.SubType,%CSP.UI.Portal.Template~%CSP.UI.Portal.Config.AdvancedEdit,,,,,,,,
%CSP.UI.Portal.Config.SubTypes,%CSP.UI.Portal.Template~%CSP.UI.Portal.UtilsNav~%CSP.UI.Portal.Config.AdvancedList,,,,,,,,
%CSP.UI.Portal.Config.Telnet,%CSP.UI.Portal.Template~%CSP.UI.Portal.Config.Advanced,,,,,,,,
%CSP.UI.Portal.Config.ValueEditor,%CSP.UI.Portal.Template,,,,,,,,
%CSP.UI.Portal.Contact,%ZEN.Portal.standardPage,,,,,,,,
%CSP.UI.Portal.Database,%CSP.UI.Portal.DatabaseTemplate,,,,,,,,
%CSP.UI.Portal.DatabaseDetails,%CSP.UI.Portal.Utils,,,,,,,,
%CSP.UI.Portal.DatabaseMirror,%CSP.UI.Portal.DatabaseTemplate,,,,,,,,
%CSP.UI.Portal.DatabaseTemplate,%CSP.UI.Portal.Template,TRUE,,,,,,,
%CSP.UI.Portal.DatabaseTruncate,%CSP.UI.Portal.Template,,,,,,,,
%CSP.UI.Portal.Databases,%CSP.UI.Portal.Utils,,,,,,,,
%CSP.UI.Portal.Default,%CSP.UI.Portal.Template,,,,,,,,
%CSP.UI.Portal.Dialog.Broadcast,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
%CSP.UI.Portal.Dialog.ChangePassword,%CSP.Portal.standardDialog,,,,,,,,
%CSP.UI.Portal.Dialog.ColumnPriv,%CSP.Portal.standardDialog~%CSP.UI.Component.SelectBoxUtils,,,,,,,,
%CSP.UI.Portal.Dialog.CompileOutput,%CSP.Page,,,,,,,,
%CSP.UI.Portal.Dialog.Compile,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
%CSP.UI.Portal.Dialog.DBActions,%CSP.Portal.standardDialog,,,,,,,,
%CSP.UI.Portal.Dialog.DBMirrorAdd,%CSP.UI.Portal.Dialog.WizardTemplate~%CSP.UI.Portal.UtilsNav,,,,,,,,
%CSP.UI.Portal.Dialog.DatabaseDelete,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
%CSP.UI.Portal.Dialog.DatabaseWizard,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
%CSP.UI.Portal.Dialog.ECPDataServer,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
%CSP.UI.Portal.Dialog.EncAddAdmin,%CSP.Portal.standardDialog,,,,,,,,
%CSP.UI.Portal.Dialog.ExportOutput,%CSP.Page,,,,,,,,
%CSP.UI.Portal.Dialog.Export,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
%CSP.UI.Portal.Dialog.ExportResource,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
%CSP.UI.Portal.Dialog.GenerateQRCode,%CSP.Portal.standardDialog,,,,,,,,
%CSP.UI.Portal.Dialog.ImportOutput,%CSP.Page,,,,,,,,
%CSP.UI.Portal.Dialog.Import,%CSP.UI.Portal.Dialog.WizardTemplate,,,,,,,,
